poem_id,poet,movement,collection,poem_title,pub_place,pub_date,pub_year,comp_date_from,comp_date_to,comp_year,n_lines,n_stanzas,n_words,mean_surprisal,mean_entropy,s2_mean,uid_sigma,tension,peak_pos,ac1,ttr,person,has_addressee,emotional_valence,emotional_intensity,dominant_theme,imagery_density,tone,temporal_frame,setting,closure,text,george_normalized_text
storm_0002,storm,Realismus,Gedichte (Ausgabe 1885),Abseits,Berlin und Weimar,1978,1978.0,1847,1847,1847.0,24,4,123,12.3229,6.343,5.9799,9.6967,0.4798,0.0732,0.0667,0.8537,,,6.0,2.0,nature,5.0,meditative,present,rural,4.0,"Es ist so still; die Heide liegt
Im warmen Mittagssonnenstrahle,
Ein rosenroter Schimmer fliegt
Um ihre alten Gräbermale;
Die Kräuter blühn; der Heideduft
Steigt in die blaue Sommerluft.

Laufkäfer hasten durchs Gesträuch
In ihren goldnen Panzerröckchen,
Die Bienen hängen Zweig um Zweig
Sich an der Edelheide Glöckchen,
Die Vögel schwirren aus dem Kraut –
Die Luft ist voller Lerchenlaut.

Ein halbverfallen niedrig Haus
Steht einsam hier und sonnbeschienen;
Der Kätner lehnt zur Tür hinaus,
Behaglich blinzelnd nach den Bienen;
Seif Junge auf dem Stein davor
Schnitzt Pfeifen sich aus Kälberrohr.

Kaum zittert durch die Mittagsruh
Ein Schlag der Dorfuhr, der entfernten;
Dem Alten fällt die Wimper zu,
Er träumt von seinen Honigernten.
– Kein Klang der aufgeregten Zeit
Drang noch in diese Einsamkeit.",
storm_0003,storm,Realismus,Gedichte (Ausgabe 1885),Weihnachtslied,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,15,3,73,11.3897,6.4196,4.9701,7.6476,0.7728,0.1233,-0.066,0.863,,,7.0,4.0,religion,5.0,ecstatic,present,mixed,5.0,"Vom Himmel in die tiefsten Klüfte
Ein milder Stern herniederlacht;
Vom Tannenwalde steigen Düfte
Und hauchen durch die Winterlüfte,
Und kerzenhelle wird die Nacht.

Mir ist das Herz so froh erschrocken,
Das ist die liebe Weihnachtszeit!
Ich höre fernher Kirchenglocken
Mich lieblich heimatlich verlocken
In märchenstille Herrlichkeit.

Ein frommer Zauber hält mich wieder,
Anbetend, staunend muß ich stehn;
Es sinkt auf meine Augenlider
Ein goldner Kindertraum hernieder,
Ich fühl's, ein Wunder ist geschehn.",
storm_0004,storm,Realismus,Gedichte (Ausgabe 1885),Sommermittag,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,16,4,93,10.5362,6.48,4.0562,7.8796,-0.5774,0.3548,0.1607,0.828,,,6.0,2.0,love,4.0,lyric,present,rural,4.0,"Nun ist es still um Hof und Scheuer,
Und in der Mühle ruht der Stein;
Der Birnenbaum mit blanken Blättern
Steht regungslos im Sonnenschein.

Die Bienen summen so verschlafen;
Und in der offnen Bodenluk',
Benebelt von dem Duft des Heues,
Im grauen Röcklein nickt der Puk.

Der Müller schnarcht und das Gesinde,
Und nur die Tochter wacht im Haus;
Die lachet still und zieht sich heimlich
Fürsichtig die Pantoffeln aus.

Sie geht und weckt den Müllerburschen,
Der kaum den schweren Augen traut:
»Nun küsse mich, verliebter Junge;
Doch sauber, sauber! nicht zu laut.«",
storm_0005,storm,Realismus,Gedichte (Ausgabe 1885),Die Stadt,Berlin und Weimar,1978,1978.0,1851,1851,1851.0,15,3,85,9.5743,6.0106,3.5638,6.8814,-0.8582,0.5647,0.0069,0.7882,,,4.0,3.0,city,4.0,elegiac,present,urban,4.0,"Am grauen Strand, am grauen Meer
Und seitab liegt die Stadt;
Der Nebel drückt die Dächer schwer,
Und durch die Stille braust das Meer
Eintönig um die Stadt.

Es rauscht kein Wald, es schlägt im Mai
Kein Vogel ohn Unterlaß;
Die Wandergans mit hartem Schrei
Nur fliegt in Herbstesnacht vorbei
Am Strande weht das Gras.

Doch hängt mein ganzes Herz an dir,
Du graue Stadt am Meer;
Der Jugend Zauber für und für
Ruht lächelnd doch auf dir, auf dir,
Du graue Stadt am Meer.",
storm_0006,storm,Realismus,Gedichte (Ausgabe 1885),Meeresstrand,Berlin und Weimar,1978,1978.0,1854,1855,1854.5,16,4,67,11.5883,6.4936,5.0947,6.9775,-1.8942,0.2537,0.041,0.8955,,,4.0,2.0,nature,4.0,meditative,present,rural,4.0,"Ans Haff nun fliegt die Möwe,
Und Dämmrung bricht herein;
Über die feuchten Watten
Spiegelt der Abendschein.

Graues Geflügel huschet
Neben dem Wasser her;
Wie Träume liegen die Inseln
Im Nebel auf dem Meer.

Ich höre des gärenden Schlammes
Geheimnisvollen Ton,
Einsames Vogelrufen –
So war es immer schon.

Noch einmal schauert leise
Und schweiget dann der Wind;
Vernehmlich werden die Stimmen,
Die über der Tiefe sind.",
storm_0007,storm,Realismus,Gedichte (Ausgabe 1885),Im Walde,Berlin und Weimar,1978,1978.0,1849,1849,1849.0,16,4,70,9.9292,6.1718,3.7575,7.7739,-1.9182,0.0571,0.0558,0.7857,,,6.0,2.0,nature,5.0,lyric,present,rural,4.0,"Hier an der Bergeshalde
Verstummet ganz der Wind;
Die Zweige hängen nieder,
Darunter sitzt das Kind.

Sie sitzt in Thymiane,
Sie sitzt in lauter Duft;
Die blauen Fliegen summen
Und blitzen durch die Luft.

Es steht der Wald so schweigend,
Sie schaut so klug darein;
Um ihre braunen Locken
Hinfließt der Sonnenschein.

Der Kuckuck lacht von ferne,
Es geht mir durch den Sinn:
Sie hat die goldnen Augen
Der Waldeskönigin.",
storm_0008,storm,Realismus,Gedichte (Ausgabe 1885),Elisabeth,Berlin und Weimar,1978,1978.0,1849,1849,1849.0,15,3,70,9.248,5.258,3.9899,5.8385,0.9681,0.6571,-0.1729,0.7857,,,2.0,4.0,love,3.0,elegiac,present,rural,4.0,"Meine Mutter hat's gewollt,
Den andern ich nehmen sollt;
Was ich zuvor besessen,
Mein Herz sollt es vergessen;
Das hat es nicht gewollt.

Meine Mutter klag ich an,
Sie hat nicht wohlgetan;
Was sonst in Ehren stünde,
Nun ist es worden Sünde.
Was fang ich an?

Für all mein Stolz und Freud
Gewonnen hab ich Leid.
Ach, wär das nicht geschehen,
Ach, könnt ich betteln gehen
Über die braune Heid!",
storm_0009,storm,Realismus,Gedichte (Ausgabe 1885),Lied des Harfenmädchens,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,8,2,26,10.3429,5.8553,4.4877,6.0488,-0.6569,0.5,-0.1025,0.9231,,,2.0,4.0,time,2.0,elegiac,present,abstract,4.0,"Heute, nur heute
Bin ich so schön;
Morgen, ach morgen
Muß alles vergehn!

Nur diese Stunde
Bist du noch mein;
Sterben, ach sterben
Soll ich allein.",
storm_0010,storm,Realismus,Gedichte (Ausgabe 1885),Die Nachtigall,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,15,3,80,6.4994,4.9515,1.5479,5.859,-5.4233,0.3125,0.1534,0.6,,,6.0,3.0,nature,4.0,lyric,present,rural,4.0,"Das macht, es hat die Nachtigall
Die ganze Nacht gesungen;
Da sind von ihrem süßen Schall,
Da sind in Hall und Widerhall
Die Rosen aufgesprungen.

Sie war doch sonst ein wildes Kind;
Nun geht sie tief in Sinnen,
Trägt in der Hand den Sommerhut
Und duldet still der Sonne Glut
Und weiß nicht, was beginnen.

Das macht, es hat die Nachtigall
Die ganze Nacht gesungen;
Da sind von ihrem süßen Schall,
Da sind in Hall und Widerhall
Die Rosen aufgesprungen.",
storm_0011,storm,Realismus,Gedichte (Ausgabe 1885),Im Volkston,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,12,3,48,10.2477,6.1557,4.092,6.8661,-2.2851,0.2917,0.321,0.9167,,,5.0,4.0,love,3.0,lyric,present,interior,4.0,"Als ich dich kaum gesehn,
Mußt es mein Herz gestehn,
Ich könnt dir nimmermehr
Vorübergehn.

Fällt nun der Sternenschein
Nachts in mein Kämmerlein,
Lieg ich und schlafe nicht
Und denke dein.

Ist doch die Seele mein
So ganz geworden dein,
Zittert in deiner Hand,
Tu ihr kein Leid!",
storm_0012,storm,Realismus,Gedichte (Ausgabe 1885),Regine,Berlin und Weimar,1978,1978.0,1850,1850,1850.0,8,1,42,11.6411,6.6853,4.9558,10.1292,-4.3661,0.1905,0.0317,0.9286,,,2.0,4.0,love,4.0,elegiac,past,rural,4.0,"Und webte auch auf jenen Matten
Noch jene Mondesmärchenpracht,
Und stünd sie noch im Waldesschatten
Inmitten jener Sommernacht;
Und fänd ich selber wie im Traume
Den Weg zurück durch Moor und Feld,
Sie schritte doch vom Waldessaume
Niemals hinunter in die Welt.",
storm_0013,storm,Realismus,Gedichte (Ausgabe 1885),Ein grünes Blatt,Berlin und Weimar,1978,1978.0,1850,1850,1850.0,5,1,31,8.5989,6.5267,2.0722,4.7514,0.5793,0.0968,-0.3211,0.9355,,,6.0,2.0,nature,4.0,lyric,past,rural,4.0,"Ein Blatt aus sommerlichen Tagen,
Ich nahm es so im Wandern mit,
Auf daß es einst mir möge sagen,
Wie laut die Nachtigall geschlagen,
Wie grün der Wald, den ich durchschritt.",
storm_0014,storm,Realismus,Gedichte (Ausgabe 1885),Weiße Rosen,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,12,3,72,8.5485,5.4073,3.1412,7.5622,-2.5275,0.3472,0.0741,0.7361,,,2.0,4.0,love,4.0,elegiac,past,mixed,3.0,"Du bissest die zarten Lippen wund,
Das Blut ist danach geflossen;
Du hast es gewollt, ich weiß es wohl,
Weil einst mein Mund sie verschlossen.

Entfärben ließt du dein blondes Haar
In Sonnenbrand und Regen;
Du hast es gewollt, weil meine Hand
Liebkosend darauf gelegen.

Du stehst am Herd in Flammen und Rauch,
Daß die feinen Hände dir sprangen;
Du hast es gewollt, ich weiß es wohl,
Weil mein Auge daran gehangen.",
storm_0015,storm,Realismus,Gedichte (Ausgabe 1885),Lose,Berlin und Weimar,1978,1978.0,1844,1844,1844.0,12,3,55,10.1858,6.9158,3.27,7.0615,-4.3667,0.0909,-0.0734,0.7818,,,2.0,4.0,love,2.0,elegiac,past,abstract,4.0,"Der einst er seine junge
Sonnige Liebe gebracht,
Die hat ihn gehen heißen,
Nicht weiter sein gedacht.

Drauf hat er heimgeführet
Ein Mädchen still und hold;
Die hat aus allen Menschen
Nur einzig ihn gewollt.

Und ob sein Herz in Liebe
Niemals für sie gebebt,
Sie hat um ihn gelitten
Und nur für ihn gelebt.",
storm_0016,storm,Realismus,Gedichte (Ausgabe 1885),Noch einmal!,Berlin und Weimar,1978,1978.0,1847,1848,1847.5,8,1,39,10.4534,6.0159,4.4375,9.8507,-1.2356,0.9487,-0.117,0.8462,,,6.0,4.0,love,4.0,lyric,present,abstract,3.0,"Noch einmal fällt in meinen Schoß
Die rote Rose Leidenschaft;
Noch einmal hab ich schwärmerisch
In Mädchenaugen mich vergafft;
Noch einmal legt ein junges Herz
An meines seinen starken Schlag;
Noch einmal weht an meine Stirn
Ein juniheißer Sommertag.",
storm_0017,storm,Realismus,Gedichte (Ausgabe 1885),Die Stunde schlug,Berlin und Weimar,1978,1978.0,1848,1848,1848.0,16,4,80,10.4507,6.2534,4.1972,6.6316,-1.7246,0.9875,0.145,0.825,,,4.0,5.0,love,4.0,ecstatic,present,interior,3.0,"Die Stunde schlug, und deine Hand
Liegt zitternd in der meinen,
An meine Lippen streiften schon
Mit scheuem Druck die deinen.

Es zuckten aus dem vollen Kelch
Elektrisch schon die Funken;
O fasse Mut, und fliehe nicht,
Bevor wir ganz getrunken!

Die Lippen, die mich so berührt,
Sind nicht mehr deine eignen;
Sie können doch, solang du lebst,
Die meinen nicht verleugnen.

Die Lippen, die sich so berührt,
Sind rettungslos gefangen;
Spät oder früh, sie müssen doch
Sich tödlich heimverlangen.",
storm_0018,storm,Realismus,Gedichte (Ausgabe 1885),Abends,Berlin und Weimar,1978,1978.0,1846,1846,1846.0,4,1,37,7.8808,5.8743,2.0065,6.1788,-0.7731,0.7027,-0.0733,0.7027,,,6.0,4.0,love,4.0,lyric,present,interior,3.0,"Warum duften die Levkojen soviel schöner bei der Nacht?
Warum brennen deine Lippen soviel röter bei der Nacht?
Warum ist in meinem Herzen so die Sehnsucht auferwacht,
Diese brennend roten Lippen dir zu küssen bei der Nacht?",
storm_0019,storm,Realismus,Gedichte (Ausgabe 1885),"Wohl fühl ich, wie das Leben rinnt",Berlin und Weimar,1978,1978.0,1848,1848,1848.0,20,5,113,9.5467,6.1796,3.3671,5.6145,0.3361,0.5929,0.3116,0.823,,,3.0,4.0,death,4.0,elegiac,present,abstract,4.0,"Wohl fühl ich, wie das Leben rinnt
Und daß ich endlich scheiden muß,
Daß endlich doch das letzte Lied
Und endlich kommt der letzte Kuß.

Noch hing ich fest an deinem Mund
In schmerzlich bangender Begier;
Du gibst der Jugend letzten Kuß,
Die letzte Rose gibst du mir.

Du schenkst aus jenem Zauberkelch
Den letzten goldnen Trunk mir ein;
Du bist aus jener Märchenwelt
Mein allerletzter Abendschein.

Am Himmel steht der letzte Stern,
O halte nicht dein Herz zurück;
Zu deinen Füßen sink ich hin,
O fühl's, du bist mein letztes Glück!

Laß einmal noch durch meine Brust
Des vollsten Lebens Schauer wehn,
Eh seufzend in die große Nacht
Auch meine Sterne untergehn.",
storm_0020,storm,Realismus,Gedichte (Ausgabe 1885),Hyazinthen,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,16,4,113,8.7403,5.6349,3.1054,6.635,-1.5919,0.3009,0.2062,0.6903,,,2.0,4.0,love,4.0,elegiac,present,mixed,3.0,"Fern hallt Musik; doch hier ist stille Nacht,
Mit Schlummerduft anhauchen mich die Pflanzen.
Ich habe immer, immer dein gedacht;
Ich möchte schlafen, aber du mußt tanzen.

Es hört nicht auf, es rast ohn Unterlaß;
Die Kerzen brennen und die Geigen schreien,
Es teilen und es schließen sich die Reihen,
Und alle glühen; aber du bist blaß.

Und du mußt tanzen; fremde Arme schmiegen
Sich an dein Herz; o leide nicht Gewalt!
Ich seh dein weißes Kleid vorüberfliegen
Und deine leichte, zärtliche Gestalt. – –

Und süßer strömend quillt der Duft der Nacht
Und träumerischer aus dem Kelch der Pflanzen.
Ich habe immer, immer dein gedacht;
Ich möchte schlafen, aber du mußt tanzen.",
storm_0021,storm,Realismus,Gedichte (Ausgabe 1885),Du willst es nicht in Worten sagen,Berlin und Weimar,1978,1978.0,1848,1848,1848.0,20,5,125,9.329,6.3069,3.0221,5.2503,-1.34,0.512,0.2074,0.816,,,6.0,5.0,love,4.0,dramatic,present,interior,4.0,"Du willst es nicht in Worten sagen;
Doch legst du's brennend Mund auf Mund,
Und deiner Pulse tiefes Schlagen
Tut liebliches Geheimnis kund.

Du fliehst vor mir, du scheue Taube,
Und drückst dich fest an meine Brust;
Du bist der Liebe schon zum Raube
Und bist dir kaum des Worts bewußt.

Du biegst den schlanken Leib mir ferne,
Indes dein roter Mund mich küßt;
Behalten möchtest du dich gerne,
Da du doch ganz verloren bist.

Du fühlst, wir können nicht verzichten;
Warum zu geben scheust du noch?
Du mußt die ganze Schuld entrichten,
Du mußt, gewiß, du mußt es doch.

In Sehnen halb und halb in Bangen,
Am Ende rinnt die Schale voll;
Die holde Scham ist nur empfangen,
Daß sie in Liebe sterben soll.",
storm_0022,storm,Realismus,Gedichte (Ausgabe 1885),Dämmerstunde,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,6,1,42,9.1937,5.9914,3.2023,6.0117,-0.6553,0.3333,-0.0234,0.881,,,6.0,4.0,love,4.0,lyric,present,interior,4.0,"Im Sessel du, und ich zu deinen Füßen –
Das Haupt zu dir gewendet, saßen wir;
Und sanfter fühlten wir die Stunden fließen,
Und stiller ward es zwischen mir und dir;
Bis unsre Augen ineinandersanken
Und wir berauscht der Seele Atem tranken.",
storm_0023,storm,Realismus,Gedichte (Ausgabe 1885),Frauenhand,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,8,2,48,9.7786,6.0523,3.7263,6.3706,-1.5633,0.8333,-0.1312,0.9583,,,3.0,4.0,love,4.0,elegiac,present,interior,4.0,"Ich weiß es wohl, kein klagend Wort
Wird über deine Lippen gehen;
Doch, was so sanft dein Mund verschweigt,
Muß deine blasse Hand gestehen.

Die Hand, an der mein Auge hängt,
Zeigt jenen feinen Zug der Schmerzen,
Und daß in schlummerloser Nacht
Sie lag auf einem kranken Herzen.",
storm_0024,storm,Realismus,Gedichte (Ausgabe 1885),Die Zeit ist hin,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,12,3,86,9.477,5.9519,3.5251,6.5854,1.7866,0.6628,0.0579,0.8372,,,,,,,,,,,"Die Zeit ist hin; du löst dich unbewußt
Und leise mehr und mehr von meiner Brust;
Ich suche dich mit sanftem Druck zu fassen,
Doch fühl ich wohl, ich muß dich gehen lassen.

So laß mich denn, bevor du weit von mir
Im Leben gehst, noch einmal danken dir;
Und magst du nie, was rettungslos vergangen,
In schlummerlosen Nächten heimverlangen.

Hier steh ich nun und schaue bang zurück;
Vorüber rinnt auch dieser Augenblick,
Und wieviel Stunden dir und mir gegeben,
Wir werden keine mehr zusammen leben.",
storm_0025,storm,Realismus,Gedichte (Ausgabe 1885),Wohl rief ich sanft dich an mein Herz,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,20,5,118,8.6107,5.8727,2.738,5.7634,0.4545,0.8729,-0.0085,0.8051,,,3.0,4.0,love,4.0,elegiac,mixed,abstract,4.0,"Wohl rief ich sanft dich an mein Herz,
Doch blieben meine Arme leer;
Der Stimme Zauber, der du sonst
Nie widerstandest, galt nicht mehr.

Was jetzt dein Leben füllen wird,
Wohin du gehst, wohin du irrst,
Ich weiß es nicht; ich weiß allein,
Daß du mir nie mehr lächeln wirst.

Doch kommt erst jene stille Zeit,
Wo uns das Leben läßt allein,
Dann wird, wie in der Jugend einst,
Nur meine Liebe bei dir sein.

Dann wird, was jetzt geschehen mag,
Wie Schatten dir vorübergehn,
Und nur die Zeit, die nun dahin,
Die uns gehörte, wird bestehn.

Und wenn dein letztes Kissen einst
Beglänzt ein Abendsonnenstrahl,
Es ist die Sonne jenes Tags,
Da ich dich küßte zum erstenmal.",
storm_0026,storm,Realismus,Gedichte (Ausgabe 1885),Du schläfst,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,4,1,30,9.5235,5.8319,3.6916,5.62,-1.5853,0.2333,0.1745,0.8,,,5.0,3.0,love,3.0,lyric,present,interior,4.0,"Du schläfst – so will ich leise flehen:
O schlafe sanft! und leise will ich gehen,
Daß dich nicht störe meiner Tritte Gang,
Daß du nicht hörest meiner Stimme Klang.",
storm_0027,storm,Realismus,Gedichte (Ausgabe 1885),Ein Grab schon weiset manche Stelle,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,4,1,23,11.9909,7.0486,4.9423,6.9512,1.5602,0.6087,-0.0899,0.8696,,True,5.0,3.0,death,4.0,lyric,present,rural,4.0,"Ein Grab schon weiset manche Stelle,
Und manches liegt in Traum und Duft;
Nun sprudle, frische Lebensquelle,
Und rausche über Grab und Kluft!",
storm_0028,storm,Realismus,Gedichte (Ausgabe 1885),Geschwisterblut,Berlin und Weimar,1978,1978.0,1853,1853,1853.0,44,11,235,9.7289,5.2218,4.5071,6.9318,0.2351,0.8638,0.059,0.6936,,,2.0,5.0,love,4.0,elegiac,past,mixed,4.0,"Sie saßen sich genüber bang
Und sahen sich an in Schmerzen;
Oh, lägen sie in tiefster Gruft
Und lägen Herz an Herzen! –

Sie sprach: »Daß wir beisammen sind,
Mein Bruder, will nicht taugen!«
Er sah ihr in die Augen tief:
»O süße Schwesteraugen!«

Sie faßte flehend seine Hand
Und rief: »O denk der Sünde!«
Er sprach: »O süßes Schwesterblut,
Was läufst du so geschwinde!«

Er zog die schmalen Fingerlein
An seinen Mund zur Stelle;
Sie rief: »Oh, hilf mir, Herre Christ,
Er zieht mich nach der Hölle!«

Der Bruder hielt ihr zu den Mund;
Er rief nach seinen Knappen.
Nun rüsteten sie Reisezeug,
Nun zäumten sie die Rappen.

Er sprach: »Daß ich dein Bruder sei,
Nicht länger will ich's tragen;
Nicht länger will ich drum im Grab
Vater und Mutter verklagen.

Zu lösen vermag der Papst Urban,
Er mag uns lösen und binden!
Und säß er an Sankt Peters Hand,
Den Brautring muß ich finden.«

Er ritt dahin; die Träne rann
Von ihrem Angesichte;
Der Stuhl, wo er gesessen, stand
Im Abendsonnenlichte.

Sie stieg hinab durch Hof und Hall'
Zu der Kapelle Stufen:
»Weh mir, ich hör im Grabe tief
Vater und Mutter rufen!«

Sie stieg hinauf ins Kämmerlein;
Das stand in Dämmernissen.
Ach, nächtens schlug die Nachtigall;
Da saß sie wach im Kissen.

Da fuhr ihr Herz dem Liebsten nach
Allüberall auf Erden;
Sie streckte weit die Arme aus:
»Unselig muß ich werden!«",
storm_0029,storm,Realismus,Gedichte (Ausgabe 1885),Mondlicht,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,16,4,69,10.5486,6.3677,4.1809,6.8458,-1.323,0.0435,0.2308,0.8551,,,6.0,3.0,nature,4.0,lyric,present,rural,5.0,"Wie liegt im Mondenlichte
Begraben nun die Welt;
Wie selig ist der Friede,
Der sie umfangen hält!

Die Winde müssen schweigen,
So sanft ist dieser Schein;
Sie säuseln nur und weben
Und schlafen endlich ein.

Und was in Tagesgluten
Zur Blüte nicht erwacht,
Es öffnet seine Kelche
Und duftet in die Nacht.

Wie bin ich solchen Friedens
Seit lange nicht gewohnt!
Sei du in meinem Leben
Der liebevolle Mond!",
storm_0030,storm,Realismus,Gedichte (Ausgabe 1885),Lucie,Berlin und Weimar,1978,1978.0,1852,1852,1852.0,24,6,186,9.3196,5.9081,3.4115,5.995,-1.458,0.6613,0.1277,0.8065,,True,3.0,4.0,death,4.0,elegiac,past,rural,4.0,"Ich seh sie noch, ihr Büchlein in der Hand,
Nach jener Bank dort an der Gartenwand
Vom Spiel der andern Kinder sich entfernen;
Sie wußte wohl, es mühte sie das Lernen.

Nicht war sie klug, nicht schön; mir aber war
Ihr blaß Gesichtchen und ihr blondes Haar,
Mir war es lieb; aus der Erinnrung Düster
Schaut es mich an; wir waren recht Geschwister.

Ihr schmales Bettchen teilte sie mit mir,
Und nächtens Wang an Wange schliefen wir;
Das war so schön! Noch weht ein Kinderfrieden
Mich an aus jenen Zeiten, die geschieden.

Ein Ende kam; – ein Tag, sie wurde krank
Und lag im Fieber viele Wochen lang;
Ein Morgen dann, wo sanft die Winde gingen,
Da ging sie heim; es blühten die Syringen.

Die Sonne schien; ich lief ins Feld hinaus
Und weinte laut; dann kam ich still nach Haus.
Wohl zwanzig Jahr und drüber sind vergangen –
An wieviel anderm hat mein Herz gehangen!

Was hab ich heute denn nach dir gebangt?
Bist du mir nah und hast nach mir verlangt?
Willst du, wie einst nach unsern Kinderspielen,
Mein Knabenhaupt an deinem Herzen fühlen?",
storm_0031,storm,Realismus,Gedichte (Ausgabe 1885),Einer Toten,Berlin und Weimar,1978,1978.0,1847,1847,1847.0,16,4,122,9.4266,5.9534,3.4731,6.5235,-1.0967,0.0574,0.1124,0.8197,,,2.0,4.0,death,3.0,elegiac,past,interior,5.0,"Du glaubtest nicht an frohe Tage mehr,
Verjährtes Leid ließ nimmer dich genesen;
Die Mutterfreude war für dich zu schwer,
Das Leben war dir gar zu hart gewesen. –

Er saß bei dir in letzter Liebespflicht;
Noch eine Nacht, noch eine war gegeben!
Auch die verrann; dann kam das Morgenlicht.
»Mein guter Mann, wie gerne wollt ich leben!«

Er hörte still die sanften Worte an,
Wie sie sein Ohr in bangen Pausen trafen:
»Sorg für das Kind – ich sterbe, süßer Mann.«
Dann halb verständlich noch: »Nun will ich schlafen.«

Und dann nichts mehr; – du wurdest nimmer wach,
Dein Auge brach, die Welt ward immer trüber;
Der Atem Gottes wehte durchs Gemach,
Dein Kind schrie auf, und dann warst du hinüber.",
storm_0032,storm,Realismus,Gedichte (Ausgabe 1885),Eine Fremde,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,12,1,60,12.1627,6.9196,5.2431,9.25,-0.5366,0.1333,0.1284,0.9,,,3.0,3.0,self,4.0,elegiac,present,interior,4.0,"Sie saß in unserm Mädchenkreise,
Ein Stern am Frauen-Firmament;
Sie sprach in unsres Volkes Weise,
Nur leis, mit klagendem Akzent.
Du hörtest niemals heimverlangen
Den stolzen Mund der schönen Frau;
Nur auf den südlich blassen Wangen
Und über der gewölbten Brau'
Lag noch Granadas Mondenschimmer,
Den sie vertauscht um unsern Strand;
Und ihre Augen dachten immer
An ihr beglänztes Heimatland.",
storm_0033,storm,Realismus,Gedichte (Ausgabe 1885),Lehrsatz,Berlin und Weimar,1978,1978.0,1845,1845,1845.0,10,1,70,10.1417,6.2609,3.8808,6.1679,-0.4614,0.6143,-0.0789,0.8714,,,5.0,3.0,love,4.0,meditative,timeless,abstract,4.0,"Die Sonne scheint; laß ab von Liebeswerben!
Denn Liebe gleicht der scheuesten der Frauen;
Ihr eigen Antlitz schämt sie sich zu schauen,
Ein Rätsel will sie bleiben, oder sterben.
Doch wenn der Abend still herniedergleitet,
Dann naht das Reich der zärtlichen Gedanken;
Wenn Dämmrung süß verwirrend sich verbreitet
Und alle Formen ineinander schwanken,
Dann irrt die Hand, dann irrt der Mund gar leicht,
Und halb gewagt, wird alles ganz erreicht.",
storm_0034,storm,Realismus,Gedichte (Ausgabe 1885),Die Kleine,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,12,3,68,10.5464,6.5552,3.9912,5.9213,-0.5791,0.7059,0.0938,0.9412,,,3.0,3.0,love,4.0,elegiac,past,rural,3.0,"Und plaudernd hing sie mir am Arm,
Sie halb erschlossen nur dem Leben;
Ich zwar nicht alt, doch aber dort,
Wo uns verläßt die Jugend eben.

Wir wandelten hinauf, hinab
Im dämmergrünen Gang der Linden;
Sie sah mich froh und leuchtend an,
Sie wußte nicht, es könne zünden;

Ihr ahnte keine Möglichkeit,
Kein Wort von so verwegnen Dingen,
Wodurch es selbst die tiefste Kluft
Verlockend wird zu überspringen.",
storm_0035,storm,Realismus,Gedichte (Ausgabe 1885),O süßes Nichtstun,Berlin und Weimar,1978,1978.0,1817,1888,1852.5,10,2,61,11.8078,6.9663,4.8415,7.9439,-0.4025,0.7541,-0.0717,0.8525,,,6.0,3.0,love,4.0,lyric,present,rural,4.0,"O süßes Nichtstun, an der Liebsten Seite
Zu ruhen auf des Bergs besonnter Kuppe;
Bald abwärts zu des Städtchens Häusergruppe
Den Blick zu senden, bald in ferne Weite!

O süßes Nichtstun, lieblich so gebannt
Zu atmen in den neubefreiten Düften;
Sich locken lassen von den Frühlingslüften,
Hinabzuziehn in das beglänzte Land;
Rückkehren dann aus aller Wunderferne
In deiner Augen heimatliche Sterne.",
storm_0036,storm,Realismus,Gedichte (Ausgabe 1885),Wer je gelebt in Liebesarmen,Berlin und Weimar,1978,1978.0,1844,1844,1844.0,6,1,36,9.5406,6.5661,2.9745,6.2451,-2.5562,0.1111,0.0854,0.8611,,,6.0,4.0,love,3.0,lyric,timeless,abstract,5.0,"Wer je gelebt in Liebesarmen,
Der kann im Leben nie verarmen;
Und müßt er sterben fern, allein,
Er fühlte noch die sel'ge Stunde,
Wo er gelebt an ihrem Munde,
Und noch im Tode ist sie sein.",
storm_0037,storm,Realismus,Gedichte (Ausgabe 1885),Nun sei mir heimlich zart und lieb,Berlin und Weimar,1978,1978.0,1846,1846,1846.0,8,2,50,9.5178,6.1323,3.3855,5.5357,1.2525,0.54,0.0609,0.86,,,6.0,4.0,love,4.0,lyric,present,abstract,4.0,"Nun sei mir heimlich zart und lieb;
Setz deinen Fuß auf meinen nun!
Mir sagt es: ich verließ die Welt,
Um ganz allein auf dir zu ruhn;

Und dir: o ließe mich die Welt,
Und könnt ich friedlich und allein,
Wie deines leichten Fußes jetzt,
So deines Lebens Träger sein!",
